municipio,vereda,coordenada_x,coordenada_y,latitud,longitud,altura,cuenca_hidrogr_fica,fen_meno_natural,n_mero_informe,fecha_reporte,enlace_a_reporte,tipo_fenomeno_normalizado,categoria_fenomeno,altura_msnm,coordenadas_validas,fecha_reporte_dt,año,mes,dia,dias_desde_evento,url_reporte,tiene_reporte,nivel_riesgo,id_fenomeno
LA UNIÓN,Cusillo alto,4544671,1733297,1.582082,-77.091615,2064,Río Mayo,Reptación,300,2021-06-09T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/6.-INFORME-VISITA-LA-UNION-CM-300-SIN-REVISAR-FALTA-FIRMA-2021.pdf', 'description': 'Informe'}",REPTACIÓN,OTRO,2064,True,2021-06-09,2021,6,9,1631,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/6.-INFORME-VISITA-LA-UNION-CM-300-SIN-REVISAR-FALTA-FIRMA-2021.pdf', 'description': 'Informe'}",True,BAJO,196
LA UNIÓN,Bellavista,4546533,1733555,1.584444,-77.074916,2320,Río Mayo,Deslizamiento rotacional,300,2021-06-09T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/6.-INFORME-VISITA-LA-UNION-CM-300-SIN-REVISAR-FALTA-FIRMA-2021.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,2320,True,2021-06-09,2021,6,9,1631,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/6.-INFORME-VISITA-LA-UNION-CM-300-SIN-REVISAR-FALTA-FIRMA-2021.pdf', 'description': 'Informe'}",True,ALTO,197
LA UNIÓN,Bellavista,4546820,1733382,1.582887,-77.072338,2247,Río Mayo,Deslizamiento rotacional,300,2021-06-09T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/6.-INFORME-VISITA-LA-UNION-CM-300-SIN-REVISAR-FALTA-FIRMA-2021.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,2247,True,2021-06-09,2021,6,9,1631,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/6.-INFORME-VISITA-LA-UNION-CM-300-SIN-REVISAR-FALTA-FIRMA-2021.pdf', 'description': 'Informe'}",True,ALTO,198
LA UNIÓN,Bellavista,4547125,1732563,1.575499,-77.069588,2320,Río Mayo,Deslizamiento rotacional,300,2021-06-09T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/6.-INFORME-VISITA-LA-UNION-CM-300-SIN-REVISAR-FALTA-FIRMA-2021.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,2320,True,2021-06-09,2021,6,9,1631,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/6.-INFORME-VISITA-LA-UNION-CM-300-SIN-REVISAR-FALTA-FIRMA-2021.pdf', 'description': 'Informe'}",True,ALTO,199
SAN PEDRO DE CARTAGO,Martín,4544755,1726857,1.523945,-77.09075,2509,Río Juanambú,Deslizamiento rotacional,299,2021-06-09T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/5.-INFORME-VISITA-SAN-PEDRO-DE-CARTAGO-CM-299-2021.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,2509,True,2021-06-09,2021,6,9,1631,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/5.-INFORME-VISITA-SAN-PEDRO-DE-CARTAGO-CM-299-2021.pdf', 'description': 'Informe'}",True,ALTO,200
SAN PEDRO DE CARTAGO,Yerbabuenal,4545440,1727200,1.527053,-77.084611,2383,Río Juanambú,Deslizamiento rotacional,299,2021-06-09T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/5.-INFORME-VISITA-SAN-PEDRO-DE-CARTAGO-CM-299-2021.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,2383,True,2021-06-09,2021,6,9,1631,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/5.-INFORME-VISITA-SAN-PEDRO-DE-CARTAGO-CM-299-2021.pdf', 'description': 'Informe'}",True,ALTO,201
SAN PEDRO DE CARTAGO,Yanangona,4546948,1728684,1.540476,-77.071108,2288,Río Juanambú,Deslizamiento,299,2021-06-09T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/5.-INFORME-VISITA-SAN-PEDRO-DE-CARTAGO-CM-299-2021.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2288,True,2021-06-09,2021,6,9,1631,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/5.-INFORME-VISITA-SAN-PEDRO-DE-CARTAGO-CM-299-2021.pdf', 'description': 'Informe'}",True,ALTO,202
EL PEÑOL,San Francisco,4507997,1720905,1.469579,-77.420307,2970,Río Juanambú,"Avenida torrencial, inundación",64,2021-05-18T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-PENOL-IT-064-SIN-REVISAR-FALTA-FIRMA-2021.pdf', 'description': 'Informe'}","AVENIDA TORRENCIAL, INUNDACIÓN",INUNDACION,2970,True,2021-05-18,2021,5,18,1653,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-PENOL-IT-064-SIN-REVISAR-FALTA-FIRMA-2021.pdf', 'description': 'Informe'}",True,ALTO,203
BUESACO,Pajajoy- El Mirador,4534543,1707784,1.351603,-77.182037,2208,Río Juanambú,Deslizamiento,359,2021-04-29T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-VISITA-BUESACO-22-ABRIL-2021.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2208,True,2021-04-29,2021,4,29,1672,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-VISITA-BUESACO-22-ABRIL-2021.pdf', 'description': 'Informe'}",True,ALTO,204
LA CRUZ,Tajumbina,4561827,1731698,1.567944,-76.937672,2798,Río Mayo,Deslizamiento rotacional sucesivo,61,2021-04-27T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/33.-INFORME-VISITA-LA-CRUZ-_IT-061-2021.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL SUCESIVO,DESLIZAMIENTO,2798,True,2021-04-27,2021,4,27,1674,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/33.-INFORME-VISITA-LA-CRUZ-_IT-061-2021.pdf', 'description': 'Informe'}",True,ALTO,205
LA CRUZ,Tajumbina,4562843,1730167,1.554137,-76.928531,2869,Río Mayo,Deslizamiento tipo flujo,61,2021-04-27T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/33.-INFORME-VISITA-LA-CRUZ-_IT-061-2021.pdf', 'description': 'Informe'}",DESLIZAMIENTO TIPO FLUJO,DESLIZAMIENTO,2869,True,2021-04-27,2021,4,27,1674,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/33.-INFORME-VISITA-LA-CRUZ-_IT-061-2021.pdf', 'description': 'Informe'}",True,ALTO,206
RICAURTE,Casco urbano,4444120,1692168,1.209261,-77.992293,1245,Río Güiza,Deslizamiento,60,2021-04-15T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-RICAURTE-ATENCION-CIRCULAR-No.-0049-2021.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,1245,True,2021-04-15,2021,4,15,1686,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-RICAURTE-ATENCION-CIRCULAR-No.-0049-2021.pdf', 'description': 'Informe'}",True,ALTO,207
SAN BERNARDO,Mirador La Playa,4550023,1726895,1.524378,-77.043493,2028,Río Juanambú,Avenida torrencial,998,2020-12-22T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/29.-IT-998-INFORME-VISITA-SAN-BERNARDO-2020.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,2028,True,2020-12-22,2020,12,22,1800,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/29.-IT-998-INFORME-VISITA-SAN-BERNARDO-2020.pdf', 'description': 'Informe'}",True,ALTO,208
SAN PEDRO DE CARTAGO,Martín,4545299,1729923,1.551633,-77.085922,2779,Río Mayo,Avenida torrencial,998,2020-12-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-998-INFORME-SAN-PEDRO-DE-CARTAGO-CERRO-CHIMAYOY-2020.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,2779,True,2020-12-17,2020,12,17,1805,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-998-INFORME-SAN-PEDRO-DE-CARTAGO-CERRO-CHIMAYOY-2020.pdf', 'description': 'Informe'}",True,ALTO,209
SAN PEDRO DE CARTAGO,Martín,4545203,1729809,1.550602,-77.086782,2743,Río Mayo,"Movimiento en masa, avenida torrencial",998,2020-12-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-998-INFORME-SAN-PEDRO-DE-CARTAGO-CERRO-CHIMAYOY-2020.pdf', 'description': 'Informe'}","MOVIMIENTO EN MASA, AVENIDA TORRENCIAL",AVENIDA_TORRENCIAL,2743,True,2020-12-17,2020,12,17,1805,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-998-INFORME-SAN-PEDRO-DE-CARTAGO-CERRO-CHIMAYOY-2020.pdf', 'description': 'Informe'}",True,ALTO,210
SAN PEDRO DE CARTAGO,Martín,4546628,1730271,1.554798,-77.074006,2797,Río Mayo,Movimiento en masa,998,2020-12-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-998-INFORME-SAN-PEDRO-DE-CARTAGO-CERRO-CHIMAYOY-2020.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2797,True,2020-12-17,2020,12,17,1805,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-998-INFORME-SAN-PEDRO-DE-CARTAGO-CERRO-CHIMAYOY-2020.pdf', 'description': 'Informe'}",True,BAJO,211
LOS ANDES  SOTOMAYOR,Vía Sotomayor,4500797,1725821,1.513806,-77.484952,1147,Río Guáitara,Deslizamiento,76,2020-12-01T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/8.-INFORME-SOTOMAYOR-2020.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,1147,True,2020-12-01,2020,12,1,1821,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/8.-INFORME-SOTOMAYOR-2020.pdf', 'description': 'Informe'}",True,ALTO,212
MALLAMA,Curcuel Piluales,4452623,1690194,1.191601,-77.916087,1494,Río Güiza,Avenida torrencial,72,2020-08-20T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/27.-INFORME-C-IT-072-VISITA-MALLAMA-2020.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,1494,True,2020-08-20,2020,8,20,1924,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/27.-INFORME-C-IT-072-VISITA-MALLAMA-2020.pdf', 'description': 'Informe'}",True,ALTO,213
MALLAMA,Curcuel Piluales,4452967,1692042,1.208271,-77.913035,1856,Río Güiza,Avenida torrencial,72,2020-08-20T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/27.-INFORME-C-IT-072-VISITA-MALLAMA-2020.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,1856,True,2020-08-20,2020,8,20,1924,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/27.-INFORME-C-IT-072-VISITA-MALLAMA-2020.pdf', 'description': 'Informe'}",True,ALTO,214
MALLAMA,Curcuel Piluales,4452952,1692063,1.20846,-77.913169,1841,Río Güiza,Movimiento en masa,72,2020-08-20T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/27.-INFORME-C-IT-072-VISITA-MALLAMA-2020.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,1841,True,2020-08-20,2020,8,20,1924,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/27.-INFORME-C-IT-072-VISITA-MALLAMA-2020.pdf', 'description': 'Informe'}",True,BAJO,215
GUAITARILLA,Casco Urbano,4493572,1683406,1.130996,-77.54903,2648,Río Guáitara,Movimiento en masa,74,2020-07-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2648,True,2020-07-17,2020,7,17,1958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",True,BAJO,216
GUAITARILLA,Casco Urbano,4493492,1683807,1.134613,-77.549749,2664,Río Guáitara,Movimiento en masa,74,2020-07-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2664,True,2020-07-17,2020,7,17,1958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",True,BAJO,217
GUAITARILLA,Casco Urbano,4493595,1683942,1.135834,-77.548833,2653,Río Guáitara,Movimiento en masa,74,2020-07-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2653,True,2020-07-17,2020,7,17,1958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",True,BAJO,218
GUAITARILLA,Casco Urbano,4493620,1683973,1.136114,-77.548608,2644,Río Guáitara,Movimiento en masa,74,2020-07-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2644,True,2020-07-17,2020,7,17,1958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",True,BAJO,219
GUAITARILLA,Casco Urbano,4493943,1684718,1.142834,-77.545725,2597,Río Guáitara,Movimiento en masa,74,2020-07-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2597,True,2020-07-17,2020,7,17,1958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",True,BAJO,220
GUAITARILLA,Casco Urbano,4493860,1684822,1.143774,-77.546471,2578,Río Guáitara,Movimiento en masa,74,2020-07-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2578,True,2020-07-17,2020,7,17,1958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",True,BAJO,221
GUAITARILLA,Casco Urbano,4493835,1685103,1.146307,-77.546696,2594,Río Guáitara,Movimiento en masa,74,2020-07-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2594,True,2020-07-17,2020,7,17,1958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",True,BAJO,222
GUAITARILLA,Casco Urbano,4493844,1685183,1.14703,-77.546615,2586,Río Guáitara,Movimiento en masa,74,2020-07-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2586,True,2020-07-17,2020,7,17,1958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",True,BAJO,223
GUAITARILLA,Casco Urbano,4493350,1683742,1.134025,-77.551025,2680,Río Guáitara,Movimiento en masa,74,2020-07-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2680,True,2020-07-17,2020,7,17,1958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/20.-C.074.-INFORME-GUAITARILLA-17-07-2020-1.pdf', 'description': 'Informe'}",True,BAJO,224
SAN LORENZO,Santa Cecilia,4530338,1731089,1.561892,-77.220141,2130,Río Juanambú,Movimiento en masa,72,2020-07-15T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/26.-C-072.-INFORME-GESTION-DEL-RIESGO-SAN-LORENZO-2020.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2130,True,2020-07-15,2020,7,15,1960,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/26.-C-072.-INFORME-GESTION-DEL-RIESGO-SAN-LORENZO-2020.pdf', 'description': 'Informe'}",True,BAJO,225
SAN LORENZO,El Carmen,4531723,1731501,1.565636,-77.207726,2026,Río Juanambú,Movimiento en masa,72,2020-07-15T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/26.-C-072.-INFORME-GESTION-DEL-RIESGO-SAN-LORENZO-2020.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2026,True,2020-07-15,2020,7,15,1960,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/26.-C-072.-INFORME-GESTION-DEL-RIESGO-SAN-LORENZO-2020.pdf', 'description': 'Informe'}",True,BAJO,226
SAN LORENZO,El Carmen,4531598,1732289,1.572747,-77.208862,2099,Río Juanambú,Movimiento en masa,72,2020-07-15T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/26.-C-072.-INFORME-GESTION-DEL-RIESGO-SAN-LORENZO-2020.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2099,True,2020-07-15,2020,7,15,1960,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/26.-C-072.-INFORME-GESTION-DEL-RIESGO-SAN-LORENZO-2020.pdf', 'description': 'Informe'}",True,BAJO,227
SAN LORENZO,El Carmen,4533882,1734611,1.593748,-77.188418,1866,Río Juanambú,Movimiento en masa,72,2020-07-15T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/26.-C-072.-INFORME-GESTION-DEL-RIESGO-SAN-LORENZO-2020.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,1866,True,2020-07-15,2020,7,15,1960,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/26.-C-072.-INFORME-GESTION-DEL-RIESGO-SAN-LORENZO-2020.pdf', 'description': 'Informe'}",True,BAJO,228
TANGUA,Tapialquer Alto,4509877,1672516,1.032948,-77.402722,2546,Río Guáitara,Movimiento en masa,73,2020-07-14T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/25.-C-073.-INFORME-TANGUA-14-07-2020.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2546,True,2020-07-14,2020,7,14,1961,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/25.-C-073.-INFORME-TANGUA-14-07-2020.pdf', 'description': 'Informe'}",True,BAJO,229
TANGUA,Tapialquer Alto,4510761,1673647,1.043168,-77.394808,2597,Río Guáitara,Movimiento en masa,73,2020-07-14T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/25.-C-073.-INFORME-TANGUA-14-07-2020.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2597,True,2020-07-14,2020,7,14,1961,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/25.-C-073.-INFORME-TANGUA-14-07-2020.pdf', 'description': 'Informe'}",True,BAJO,230
SANTACRUZ,Las Minas,4478965,1695960,1.244029,-77.680138,2740,Río Guáitara,"Reptación, agrietamiento",71,2020-06-06T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/24.-C-071.-INFORME-SANTACRUZ-2020.pdf', 'description': 'Informe'}","REPTACIÓN, AGRIETAMIENTO",OTRO,2740,True,2020-06-06,2020,6,6,1999,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/24.-C-071.-INFORME-SANTACRUZ-2020.pdf', 'description': 'Informe'}",True,BAJO,231
RICAURTE,Chambú,4442673,1693283,1.219293,-78.005276,1147,Río Güiza,Deslizamiento,39,2020-05-13T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/1.-INFORME-RICAURTE-2020.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,1147,True,2020-05-13,2020,5,13,2023,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/1.-INFORME-RICAURTE-2020.pdf', 'description': 'Informe'}",True,ALTO,232
LA UNIÓN,Los Sauces,4543663,1737579,1.620719,-77.100735,1673,Río Mayo,Movimiento en masa,585,2019-12-19T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/9.-585.-SEGUIMIENTO-LA-UNION-17-DE-DICIEMBRE-2019.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,1673,True,2019-12-19,2019,12,19,2169,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/9.-585.-SEGUIMIENTO-LA-UNION-17-DE-DICIEMBRE-2019.pdf', 'description': 'Informe'}",True,BAJO,233
LA UNIÓN,Los Sauces,4543539,1737922,1.623814,-77.101853,1621,Río Mayo,Movimiento en masa,585,2019-12-18T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/9.-585.-SEGUIMIENTO-LA-UNION-17-DE-DICIEMBRE-2019.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,1621,True,2019-12-18,2019,12,18,2170,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/9.-585.-SEGUIMIENTO-LA-UNION-17-DE-DICIEMBRE-2019.pdf', 'description': 'Informe'}",True,BAJO,234
LA UNIÓN,Los Sauces,4543555,1737725,1.622036,-77.101706,1631,Río Mayo,Movimiento en masa,585,2019-12-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/9.-585.-SEGUIMIENTO-LA-UNION-17-DE-DICIEMBRE-2019.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,1631,True,2019-12-17,2019,12,17,2171,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/9.-585.-SEGUIMIENTO-LA-UNION-17-DE-DICIEMBRE-2019.pdf', 'description': 'Informe'}",True,BAJO,235
EL TAMBO,Vereda San Pedro,4505061,1714422,1.411023,-77.446519,1707,Río Guáitara- Río Juanambú,Caída de roca,533,2019-11-22T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/DESLIZAMIENTO-EL-TAMBO-20-NOVIEMBRE-DE-2019.pdf', 'description': 'Informe'}",CAÍDA DE ROCA,OTRO,1707,True,2019-11-22,2019,11,22,2196,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/DESLIZAMIENTO-EL-TAMBO-20-NOVIEMBRE-DE-2019.pdf', 'description': 'Informe'}",True,BAJO,236
LA FLORIDA,Casco urbano,4509801,1702023,1.299216,-77.403813,2188,Río Guáitara,Avenida torrencial,1417,2019-10-29T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/SEGUIMIENTO-LA-FORIDA-31-DE-OCTUBRE-DE-2019.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,2188,True,2019-10-29,2019,10,29,2220,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/SEGUIMIENTO-LA-FORIDA-31-DE-OCTUBRE-DE-2019.pdf', 'description': 'Informe'}",True,ALTO,237
SAN PEDRO DE CARTAGO,La Estancia,4547665,1728444,1.538322,-77.064672,2307,Río Mayo,Movimiento en masa,1263,2019-09-30T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-1263.-SEGUIMIENTO-SAN-PEDRO-DE-CARTAGO-30-SEPTIEMBRE-20191.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2307,True,2019-09-30,2019,9,30,2249,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-1263.-SEGUIMIENTO-SAN-PEDRO-DE-CARTAGO-30-SEPTIEMBRE-20191.pdf', 'description': 'Informe'}",True,BAJO,238
GUAITARILLA,EL PARAMILLO,4499400,1686987,1.163388,-77.496834,2260,Río Guáitara,Movimiento en masa,398,2019-09-20T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/19.-398.-SOLICITUD-GUAITARILLA-18-SEPT-2019.pdf', 'description': 'Informe'}",MOVIMIENTO EN MASA,OTRO,2260,True,2019-09-20,2019,9,20,2259,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/19.-398.-SOLICITUD-GUAITARILLA-18-SEPT-2019.pdf', 'description': 'Informe'}",True,BAJO,239
PASTO,Túnel Daza,4526044,1698305,1.265914,-77.258113,2757,Río Juanambú,Coluviones,450,2019-09-20T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/SOLICITUD-DAZA-23-OCT-2019.pdf', 'description': 'Informe'}",COLUVIONES,OTRO,2757,True,2019-09-20,2019,9,20,2259,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/SOLICITUD-DAZA-23-OCT-2019.pdf', 'description': 'Informe'}",True,BAJO,240
EL TAMBO,Vereda la Sultana,4554043,1729795,1.550631,-77.007477,2800,Río Guáitara- Río Juanambú,Deslizamiento,1191,2019-09-16T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/SEGUIMIENTO-EL-TAMBO-16-SEPTIEMBRE-20191.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2800,True,2019-09-16,2019,9,16,2263,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/SEGUIMIENTO-EL-TAMBO-16-SEPTIEMBRE-20191.pdf', 'description': 'Informe'}",True,ALTO,241
